book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3687,3558003,3558003,3600162,39,451225724,9780451225730.0,Rachel Caine,2008.0,Lord of Misrule,"Lord of Misrule (The Morganville Vampires, #5)",en-US,4.18,38874,41199,1046,368,1375,7557,13190,18709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3712,385742,385742,860408,59,439650763,9780439650760.0,Suzanne Collins,2004.0,Gregor and the Prophecy of Bane,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",eng,4.17,29586,32127,1683,235,691,5583,12541,13077,https://images.gr-assets.com/books/1337457481m/385742.jpg,https://images.gr-assets.com/books/1337457481s/385742.jpg
3714,9802372,13595639,14037039,36,399256601,9780399256610.0,Maureen Johnson,2011.0,The Name of the Star,"The Name of the Star (Shades of London, #1)",,3.9,22842,40957,4756,933,2360,9197,15774,12693,https://images.gr-assets.com/books/1327880449m/9802372.jpg,https://images.gr-assets.com/books/1327880449s/9802372.jpg
3718,3002300,3002300,3032794,26,1416905855,9781416905850.0,Laurie Halse Anderson,2008.0,Chains,"Chains (Seeds of America, #1)",eng,4.09,32493,33961,4202,584,1291,5870,13084,13132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3721,272315,272315,1219372,18,316009857,9780316009850.0,Julie Anne Peters,2007.0,Keeping You a Secret,Keeping You a Secret,,3.98,25864,26475,967,807,1750,5505,7501,10912,https://images.gr-assets.com/books/1358442201m/272315.jpg,https://images.gr-assets.com/books/1358442201s/272315.jpg
3723,1629601,1629601,1623714,31,786838183,9780786838190.0,E. Lockhart,2008.0,The Disreputable History of Frankie Landau-Banks,The Disreputable History of Frankie Landau-Banks,en-US,3.82,35300,38836,4763,1129,2708,9298,14421,11280,https://images.gr-assets.com/books/1313980820m/1629601.jpg,https://images.gr-assets.com/books/1313980820s/1629601.jpg
3728,44170,44170,918951,28,803731531,9780803731530.0,Frank Beddor,2004.0,The Looking Glass Wars,"The Looking Glass Wars (The Looking Glass Wars, #1)",en-US,3.93,34581,37993,3522,819,2286,8286,13789,12813,https://images.gr-assets.com/books/1354845928m/44170.jpg,https://images.gr-assets.com/books/1354845928s/44170.jpg
3739,151370,151370,1575861,41,312368577,9780312368580.0,Madeleine L'Engle,1986.0,Many Waters,"Many Waters (A Wrinkle in Time Quintet, #4)",en-US,4.01,33049,35400,1100,450,1712,7615,12828,12795,https://images.gr-assets.com/books/1330360643m/151370.jpg,https://images.gr-assets.com/books/1330360643s/151370.jpg
3742,792161,792161,1575365,98,439796636,9780439796640.0,Michael Morpurgo,1982.0,War Horse,"War Horse (War Horse, #1)",eng,4.13,24952,31591,3828,311,1148,5520,11838,12774,https://images.gr-assets.com/books/1360677423m/792161.jpg,https://images.gr-assets.com/books/1360677423s/792161.jpg
3753,10,10,21457570,6,439827604,9780439827610.0,J.K. Rowling,2005.0,"Harry Potter Collection (Harry Potter, #1-6)","Harry Potter Collection (Harry Potter, #1-6)",eng,4.73,24618,26274,882,203,186,946,3891,21048,https://images.gr-assets.com/books/1328867351m/10.jpg,https://images.gr-assets.com/books/1328867351s/10.jpg
3769,9475,9475,361223,51,439474299,9780439474290.0,Jenny Nimmo,2002.0,Midnight for Charlie Bone,"Midnight for Charlie Bone (The Children of the Red King, #1)",en-US,3.79,32917,34055,1614,922,2582,9164,11326,10061,https://images.gr-assets.com/books/1328868798m/9475.jpg,https://images.gr-assets.com/books/1328868798s/9475.jpg
3770,23395680,23395680,26653661,37,553499114,9780553499120.0,"Amie Kaufman, Jay Kristoff",2015.0,Illuminae,"Illuminae (The Illuminae Files, #1)",eng,4.32,44500,49187,13008,879,1732,5262,14328,26986,https://images.gr-assets.com/books/1443433956m/23395680.jpg,https://images.gr-assets.com/books/1443433956s/23395680.jpg
3777,8811134,8811134,13685368,35,61449156,9780061449150.0,Michael  Grant,2012.0,Fear,"Fear (Gone, #5)",en-US,4.25,33178,35940,1785,521,1130,4973,11375,17941,https://images.gr-assets.com/books/1309186708m/8811134.jpg,https://images.gr-assets.com/books/1309186708s/8811134.jpg
3781,9681214,9681214,14569146,27,373210264,9780373210270.0,Aimee Carter,2011.0,The Goddess Test,"The Goddess Test (Goddess Test, #1)",eng,3.83,44328,47080,4839,1755,3909,10846,14765,15805,https://images.gr-assets.com/books/1387217173m/9681214.jpg,https://images.gr-assets.com/books/1387217173s/9681214.jpg
3783,9297774,9297774,14180376,21,62048503,9780062048510.0,Anna Carey,2011.0,Eve,"Eve (Eve, #1)",en-US,3.69,34746,37764,3334,1480,3697,10229,11950,10408,https://images.gr-assets.com/books/1389188190m/9297774.jpg,https://images.gr-assets.com/books/1389188190s/9297774.jpg
3790,15595,15595,168119,33,006440630X,9780064406310.0,Karen Cushman,1995.0,The Midwife's Apprentice,The Midwife's Apprentice,eng,3.71,33217,34145,1439,756,2537,10586,12275,7991,https://images.gr-assets.com/books/1305983479m/15595.jpg,https://images.gr-assets.com/books/1305983479s/15595.jpg
3793,8709524,8709524,18752278,26,1595143211,9781595143210.0,Richelle Mead,2014.0,Silver Shadows,"Silver Shadows (Bloodlines, #5)",en-US,4.37,38152,42572,4250,228,898,4922,13522,23002,https://images.gr-assets.com/books/1389304070m/8709524.jpg,https://images.gr-assets.com/books/1389304070s/8709524.jpg
3796,5510384,5510384,5625827,10,1416950079,9781416950070.0,Ellen Hopkins,2009.0,Tricks,"Tricks (Tricks, #1)",eng,4.29,28687,29370,1587,405,975,4143,8072,15775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3826,11312,11312,742,70,068987121X,9780689871210.0,Susan Cooper,1965.0,"Over Sea, Under Stone","Over Sea, Under Stone (The Dark Is Rising, #1)",,3.85,34020,37339,1732,740,2184,9763,13869,10783,https://images.gr-assets.com/books/1443993959m/11312.jpg,https://images.gr-assets.com/books/1443993959s/11312.jpg
3830,53498,53498,984829,30,64409597,9780064409600.0,Sharon Creech,2001.0,Love That Dog,"Love That Dog (Jack, #1)",en-US,4.01,30254,30977,3482,750,1929,6240,9465,12593,https://images.gr-assets.com/books/1415581593m/53498.jpg,https://images.gr-assets.com/books/1415581593s/53498.jpg
3846,12283261,12283261,17259372,31,1451635753,9781451635750.0,"Jodi Picoult, Samantha van Leer",2012.0,Between the Lines,"Between the Lines (Between the Lines, #1)",eng,3.58,29791,33343,4891,1447,4020,9832,9857,8187,https://images.gr-assets.com/books/1326314890m/12283261.jpg,https://images.gr-assets.com/books/1326314890s/12283261.jpg
3860,169875,169875,1047579,29,152045651,9780152045650.0,"Patricia C. Wrede, Peter de Sève",1991.0,,"Searching for Dragons (Enchanted Forest Chronicles, #2)",en-US,4.25,35016,36630,813,332,832,5634,12334,17498,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3862,7091713,7091713,7241833,27,451229738,9780451229730.0,"Rachel Caine, Cynthia Holloway",2010.0,Kiss of Death,"Kiss of Death (The Morganville Vampires, #8)",eng,4.22,33464,35314,980,327,1116,6065,10828,16978,https://images.gr-assets.com/books/1270564957m/7091713.jpg,https://images.gr-assets.com/books/1270564957s/7091713.jpg
3871,80670,80670,2908333,52,142408794,9780142408800.0,Judy Blume,1972.0,Otherwise Known as Sheila the Great,Otherwise Known as Sheila the Great (Fudge #2),,3.94,31847,33148,602,369,1552,8886,11265,11076,https://images.gr-assets.com/books/1416181295m/80670.jpg,https://images.gr-assets.com/books/1416181295s/80670.jpg
3879,12842134,12842134,17992883,41,,,Gayle Forman,2013.0,Just One Year,"Just One Year (Just One Day, #2)",eng,3.9,31517,34354,3763,656,2160,8039,12649,10850,https://images.gr-assets.com/books/1375129683m/12842134.jpg,https://images.gr-assets.com/books/1375129683s/12842134.jpg
3886,18553,18553,2351167,41,044022912X,9780440229120.0,Theodore Taylor,1969.0,The Cay,"The Cay (The Cay, #1)",en-US,3.74,25832,27304,2041,855,2358,7433,9173,7485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3888,3238153,3238153,3272800,14,316025054,9780316025060.0,Justina Chen,2009.0,North of Beautiful,North of Beautiful,en-US,3.92,32034,32800,2110,1063,2329,6939,10229,12240,https://images.gr-assets.com/books/1479868327m/3238153.jpg,https://images.gr-assets.com/books/1479868327s/3238153.jpg
3895,4570768,4570768,4620119,22,803733569,9780803733560.0,Julia Hoban,2009.0,Willow,Willow,en-US,3.94,28342,29766,1908,1030,2217,6034,8645,11840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3901,11861062,11861062,16484218,58,385742371,9780385742380.0,Lissa Price,2012.0,Starters,"Starters (Starters, #1)",eng,3.91,32143,35524,4102,720,2174,8127,13140,11363,https://images.gr-assets.com/books/1358435131m/11861062.jpg,https://images.gr-assets.com/books/1358435131s/11861062.jpg
3904,77391,77391,1404690,166,553213156,9780553213160.0,L.M. Montgomery,1939.0,Anne of Ingleside,"Anne of Ingleside (Anne of Green Gables, #6)",en-US,4.05,36641,38569,814,249,1593,8660,13635,14432,https://images.gr-assets.com/books/1285712495m/77391.jpg,https://images.gr-assets.com/books/1285712495s/77391.jpg
3910,9531,9531,3204657,42,078683787X,9780786837880.0,"Dave Barry, Ridley Pearson, Greg Call",2006.0,Peter and the Shadow Thieves,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,29555,30821,1289,310,951,5480,11230,12850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3919,123106,123106,2019821,24,670061018,9780670061010.0,Laurie Halse Anderson,2007.0,Twisted,Twisted,eng,3.83,29573,30650,2727,534,2228,8166,10852,8870,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3943,544424,544424,531712,24,738710180,9780738710180.0,Simone Elkeles,2007.0,Leaving Paradise,"Leaving Paradise (Leaving Paradise, #1)",eng,4.02,37323,38657,2292,688,2184,7723,13132,14930,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3947,2159225,2159225,2927650,38,316057800,9780316057810.0,"Trenton Lee Stewart, Diana Sudyka",2008.0,The Mysterious Benedict Society and the Perilous Journey,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",en-US,4.19,31395,33844,2145,237,879,5610,12486,14632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3956,11112619,11112619,16035084,30,144240907X,9781442409070.0,Lauren DeStefano,2012.0,Fever,"Fever (The Chemical Garden, #2)",eng,3.79,37188,38997,3219,1055,3205,10268,12795,11674,https://images.gr-assets.com/books/1324955449m/11112619.jpg,https://images.gr-assets.com/books/1324955449s/11112619.jpg
3968,9307674,9307674,14190669,41,1423161610,9781423161620.0,Eoin Colfer,2012.0,The Last Guardian,"The Last Guardian (Artemis Fowl, #8)",eng,4.15,34459,36931,1983,689,1474,6129,11925,16714,https://images.gr-assets.com/books/1330969364m/9307674.jpg,https://images.gr-assets.com/books/1330969364s/9307674.jpg
3970,7600922,7600922,10018961,28,451231619,9780451231610.0,Rachel Caine,2010.0,Ghost Town,"Ghost Town (The Morganville Vampires, #9)",en-US,4.27,31362,33431,1125,262,900,5271,10146,16852,https://images.gr-assets.com/books/1268376325m/7600922.jpg,https://images.gr-assets.com/books/1268376325s/7600922.jpg
3974,28547,28547,2971170,45,689860072,9780689860070.0,Anne McCaffrey,1977.0,Dragonsinger,"Dragonsinger (Harper Hall, #2)",eng,4.26,31874,34877,608,104,658,5518,12332,16265,https://images.gr-assets.com/books/1410942014m/28547.jpg,https://images.gr-assets.com/books/1410942014s/28547.jpg
3991,237320,237320,894503,27,64410471,9780064410470.0,Sarah Weeks,2004.0,So B. It,So B. It,eng,4.1,26658,27496,2467,324,1126,5244,9595,11207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3992,1675216,1675216,3316094,30,1416954171,9781416954170.0,Margaret Peterson Haddix,2008.0,Found,"Found (The Missing, #1)",eng,3.97,30807,32955,3412,468,1745,7432,11819,11491,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3999,8306745,8306745,13155786,26,141699792X,9781416997920.0,Brandon Mull,2011.0,A World Without Heroes,"A World Without Heroes (Beyonders, #1)",en-US,4.07,27160,28479,2513,646,1236,5155,9902,11540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4000,5201089,5201089,6627900,43,1741663016,9781741663010.0,John Flanagan,2008.0,The Kings of Clonmel,"The Kings of Clonmel (Ranger's Apprentice, #8)",eng,4.29,30299,34595,971,323,715,4756,11454,17347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4002,19346451,19346451,26378005,43,62194720,9780062194720.0,Pittacus Lore,2014.0,The Revenge of Seven,"The Revenge of Seven (Lorien Legacies, #5)",eng,4.28,26075,29754,2460,158,581,4234,10602,14179,https://images.gr-assets.com/books/1398024854m/19346451.jpg,https://images.gr-assets.com/books/1398024854s/19346451.jpg
4007,7747263,7747263,7204808,24,1423121287,9781423121280.0,Melissa de la Cruz,2010.0,Misguided Angel,"Misguided Angel (Blue Bloods, #5)",en-US,3.93,33454,34938,1214,654,2382,8415,10762,12725,https://images.gr-assets.com/books/1322343431m/7747263.jpg,https://images.gr-assets.com/books/1322343431s/7747263.jpg
4014,3562,3562,1223124,137,055323370X,9780553233700.0,L.M. Montgomery,1923.0,Emily of New Moon,"Emily of New Moon (Emily, #1)",eng,4.09,33317,34636,1152,449,1371,6963,11736,14117,https://images.gr-assets.com/books/1327883976m/3562.jpg,https://images.gr-assets.com/books/1327883976s/3562.jpg
4021,10959277,10959277,15876972,40,1595144919,9781595144910.0,"Jay Asher, Carolyn Mackler",2011.0,The Future of Us,The Future of Us,en-US,3.58,32986,36771,5271,936,4160,11870,12327,7478,https://images.gr-assets.com/books/1366214559m/10959277.jpg,https://images.gr-assets.com/books/1366214559s/10959277.jpg
4024,11366397,11366397,16297209,20,1442445807,9781442445800.0,Suzanne Young,2013.0,The Program,"The Program (The Program, #1)",eng,4.07,30517,32905,4437,753,1714,5710,11091,13637,https://images.gr-assets.com/books/1344986164m/11366397.jpg,https://images.gr-assets.com/books/1344986164s/11366397.jpg
4028,4570679,4570679,4620030,15,1416571736,9781416571740.0,Jennifer Echols,2009.0,Going Too Far,Going Too Far,en-US,3.93,35071,35666,1673,842,2356,8204,11260,13004,https://images.gr-assets.com/books/1276962788m/4570679.jpg,https://images.gr-assets.com/books/1276962788s/4570679.jpg
4033,16101126,16101126,19144117,24,670785601,9780670785600.0,Sarah Dessen,2013.0,The Moon and More,The Moon and More,eng,3.63,29896,31583,3020,971,3100,9970,10172,7370,https://images.gr-assets.com/books/1426912781m/16101126.jpg,https://images.gr-assets.com/books/1426912781s/16101126.jpg
4036,7800188,7800188,10780344,50,1595143424,9781595143430.0,"Kathy Reichs, Brendan Reichs",2010.0,Virals,"Virals (Virals, #1)",en-US,3.94,30226,32237,2630,838,2068,6906,10864,11561,https://images.gr-assets.com/books/1278653923m/7800188.jpg,https://images.gr-assets.com/books/1278653923s/7800188.jpg
4052,659612,659612,3311896,62,671729489,9780671729490.0,V.C. Andrews,1984.0,Seeds of Yesterday,"Seeds of Yesterday (Dollanganger, #4)",en-US,3.81,27307,29465,610,543,2413,8338,8977,9194,https://images.gr-assets.com/books/1321685100m/659612.jpg,https://images.gr-assets.com/books/1321685100s/659612.jpg
4068,1499952,1499952,1710545,352,,,Jean Webster,1912.0,Daddy-Long-Legs       ,"Daddy-Long-Legs (Daddy-Long-Legs, #1)",eng,4.09,20889,28710,2796,363,1090,5527,10283,11447,https://images.gr-assets.com/books/1339593021m/1499952.jpg,https://images.gr-assets.com/books/1339593021s/1499952.jpg
4069,161887,161887,2079577,26,152052216,9780152052220.0,Edith Pattou,2003.0,East,East,en-US,4.14,30596,32563,1966,435,1332,5793,10588,14415,https://images.gr-assets.com/books/1277997811m/161887.jpg,https://images.gr-assets.com/books/1277997811s/161887.jpg
4076,5152561,5152561,5219564,36,006121471X,9780061214710.0,Melissa Marr,2009.0,Fragile Eternity,"Fragile Eternity (Wicked Lovely, #3)",en-US,3.83,37303,38998,1839,797,2965,10444,12617,12175,https://images.gr-assets.com/books/1327813714m/5152561.jpg,https://images.gr-assets.com/books/1327813714s/5152561.jpg
4087,187812,187812,3186888,42,60755865,9780060755870.0,Meg Cabot,2005.0,Avalon High,Avalon High,,3.8,37402,39658,2063,773,3194,10929,12930,11832,https://images.gr-assets.com/books/1172542154m/187812.jpg,https://images.gr-assets.com/books/1172542154s/187812.jpg
4088,3609763,3609763,3652514,35,316043125,9780316043120.0,Stephenie Meyer,2011.0,The Twilight Saga: The Official Guide,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",en-US,4.23,24065,25092,851,631,1246,4040,5055,14120,https://images.gr-assets.com/books/1344265906m/3609763.jpg,https://images.gr-assets.com/books/1344265906s/3609763.jpg
4092,138202,138202,2975988,19,609807900,9780609807900.0,Megan McCafferty,2001.0,"Sloppy Firsts (Jessica Darling, #1)","Sloppy Firsts (Jessica Darling, #1)",eng,3.94,31757,32540,1822,881,1978,6964,11000,11717,https://images.gr-assets.com/books/1320531275m/138202.jpg,https://images.gr-assets.com/books/1320531275s/138202.jpg
4093,13477676,13477676,19008613,37,316221333,9780316221340.0,Matthew Quick,2013.0,"Forgive Me, Leonard Peacock","Forgive Me, Leonard Peacock",eng,3.93,27647,31077,4658,627,1848,6689,11947,9966,https://images.gr-assets.com/books/1370282544m/13477676.jpg,https://images.gr-assets.com/books/1370282544s/13477676.jpg
4094,39963,39963,1207111,31,142401102,9780142401100.0,Richard Peck,1998.0,A Long Way From Chicago,"A Long Way from Chicago (A Long Way from Chicago, #1)",eng,3.92,27642,28541,2041,834,1790,6251,9708,9958,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4097,18465566,18465566,26123543,17,1626720940,9781626720950.0,"Mariko Tamaki, Jillian Tamaki",2014.0,This One Summer,This One Summer,eng,3.67,29592,31965,3529,1588,2775,8554,10589,8459,https://images.gr-assets.com/books/1456895195m/18465566.jpg,https://images.gr-assets.com/books/1456895195s/18465566.jpg
4114,890143,890143,541421,25,689872992,9780689872990.0,Lisi Harrison,2004.0,"The Clique (The Clique, #1)","The Clique (The Clique, #1)",en-GB,3.6,27783,28457,2359,1725,3465,7748,7084,8435,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4125,2866413,2866413,2529437,18,1423110706,9781423110700.0,Cinda Williams Chima,2008.0,The Dragon Heir,"The Dragon Heir (The Heir Chronicles, #3)",eng,4.14,28845,29869,1067,335,1034,5354,10414,12732,https://images.gr-assets.com/books/1304657191m/2866413.jpg,https://images.gr-assets.com/books/1304657191s/2866413.jpg
4126,7171876,7171876,6738352,11,1416950095,9781416950100.0,Ellen Hopkins,2010.0,"Fallout (Crank, #3)","Fallout (Crank, #3)",eng,4.29,25592,26362,1448,187,882,3920,7580,13793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4132,8957,8957,11852,66,,9780316905730.0,Darren Shan,2000.0,"Tunnels of Blood (Cirque du Freak, #3) ","Tunnels of Blood (Cirque Du Freak, #3)",,4.14,26287,28733,843,169,1028,5687,9497,12352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4135,15768409,15768409,21474467,18,1442484233,9781442484240.0,Michelle Hodkin,2014.0,The Retribution of Mara Dyer,"The Retribution of Mara Dyer (Mara Dyer, #3)",eng,4.14,35910,38229,5714,570,1973,6560,11567,17559,https://images.gr-assets.com/books/1417969205m/15768409.jpg,https://images.gr-assets.com/books/1417969205s/15768409.jpg
4142,10327303,10327303,14547795,25,1423147952,9781423147950.0,Ally Carter,2011.0,Uncommon Criminals,"Uncommon Criminals (Heist Society, #2)",,4.15,35104,36383,2180,461,1112,6353,13169,15288,https://images.gr-assets.com/books/1298155996m/10327303.jpg,https://images.gr-assets.com/books/1298155996s/10327303.jpg
4143,18298225,18298225,25783143,14,62235672,9780062235670.0,Kasie West,2014.0,On the Fence,On the Fence,eng,4.04,30934,32599,3716,432,1372,6826,11660,12309,https://images.gr-assets.com/books/1383229604m/18298225.jpg,https://images.gr-assets.com/books/1383229604s/18298225.jpg
4145,846984,846984,23288,31,375913750,9780375913750.0,Jerry Spinelli,2007.0,"Love, Stargirl","Love, Stargirl (Stargirl, #2)",,3.8,30515,32275,2796,762,2663,8542,10466,9842,https://images.gr-assets.com/books/1320395760m/846984.jpg,https://images.gr-assets.com/books/1320395760s/846984.jpg
4156,6315602,6315602,6500841,28,373210035,9780373210040.0,Rachel Vincent,2009.0,My Soul to Take,"My Soul to Take (Soul Screamers, #1)",eng,3.88,35680,37630,2547,1161,2509,8707,12385,12868,https://images.gr-assets.com/books/1454287869m/6315602.jpg,https://images.gr-assets.com/books/1454287869s/6315602.jpg
4158,9413044,9413044,14297146,26,62071130,9780062071130.0,Brodi Ashton,2012.0,Everneath,"Everneath (Everneath, #1)",en-US,3.76,36153,38028,4343,1515,3361,9397,12189,11566,https://images.gr-assets.com/books/1340210035m/9413044.jpg,https://images.gr-assets.com/books/1340210035s/9413044.jpg
4165,18660447,18660447,26479163,22,006233638X,9780062336380.0,Kasie West,2015.0,Fill-in boyfrined,The Fill-In Boyfriend,eng,3.92,31656,33366,4302,735,1916,7599,12148,10968,https://images.gr-assets.com/books/1414605032m/18660447.jpg,https://images.gr-assets.com/books/1414605032s/18660447.jpg
4166,161426,161426,1132968,74,553376055,9780553376050.0,Meg Rosoff,2004.0,How I Live Now,How I Live Now,eng,3.58,28896,33294,4131,1558,3696,9438,11055,7547,https://images.gr-assets.com/books/1327870252m/161426.jpg,https://images.gr-assets.com/books/1327870252s/161426.jpg
4167,47613,47613,1243291,39,439856264,9780439856260.0,Garth Nix,2003.0,Mister Monday,"Mister Monday (The Keys to the Kingdom, #1)",eng,3.77,28430,30722,1314,652,2230,8604,11221,8015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4188,24137,24137,25037,49,60739428,9780060739420.0,Karen Cushman,1994.0,"Catherine, Called Birdy","Catherine, Called Birdy",eng,3.7,31185,33034,1330,1043,2747,9642,11289,8313,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4193,10816908,10816908,15730581,18,62026518,9780062026510.0,Rae Carson,2012.0,The Crown of Embers,"The Crown of Embers (Fire and Thorns, #2)",eng,4.2,32885,35272,2864,529,1014,5117,12931,15681,https://images.gr-assets.com/books/1335241091m/10816908.jpg,https://images.gr-assets.com/books/1335241091s/10816908.jpg
4194,153785,153785,2665123,23,,,Tamora Pierce,2000.0,Page ,"Page (Protector of the Small, #2)",eng,4.22,33405,36330,591,145,914,6179,12607,16485,https://images.gr-assets.com/books/1215394280m/153785.jpg,https://images.gr-assets.com/books/1215394280s/153785.jpg
4195,18170039,18170039,25538638,14,62317148,9780062317150.0,Kiera Cass,2014.0,The Guard,"The Guard (The Selection, #2.5)",eng,3.75,32401,34837,2017,751,3205,10414,9995,10472,https://images.gr-assets.com/books/1380307008m/18170039.jpg,https://images.gr-assets.com/books/1380307008s/18170039.jpg
4196,816870,816870,2683165,58,440442508,9780440442510.0,"Esther Forbes, Lynd Ward",1943.0,Johnny Tremain,Johnny Tremain,en-US,3.62,30157,32906,1862,1656,3059,9461,10831,7899,https://images.gr-assets.com/books/1308964858m/816870.jpg,https://images.gr-assets.com/books/1308964858s/816870.jpg
4204,6801582,6801582,7008092,48,61668060,9780061668070.0,Aprilynne Pike,2009.0,Spells,"Spells (Wings, #2)",en-US,3.99,34331,36223,1924,612,2047,8138,11888,13538,https://images.gr-assets.com/books/1328316409m/6801582.jpg,https://images.gr-assets.com/books/1328316409s/6801582.jpg
4214,785453,785453,771451,38,440418518,9780440418510.0,Linda Sue Park,2001.0,A Single Shard,A Single Shard,eng,3.87,27345,28532,2059,896,1874,6499,10138,9125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4223,6368610,6368610,6517530,25,61659223,9780061659220.0,Melissa Marr,2010.0,Radiant Shadows,"Radiant Shadows (Wicked Lovely, #4)",en-US,3.97,33385,34440,1338,732,2155,7625,10832,13096,https://images.gr-assets.com/books/1258758145m/6368610.jpg,https://images.gr-assets.com/books/1258758145s/6368610.jpg
4226,14288998,14288998,19928978,35,62072099,9780062072090.0,Veronica Rossi,2014.0,Into the Still Blue,"Into the Still Blue (Under the Never Sky, #3)",eng,4.17,33983,37218,3532,472,1199,5929,13613,16005,https://images.gr-assets.com/books/1417467183m/14288998.jpg,https://images.gr-assets.com/books/1417467183s/14288998.jpg
4230,215543,215543,1946197,40,743437322,9780743437320.0,D.J. MacHale,2003.0,The Lost City of Faar,"The Lost City of Faar (Pendragon, #2)",eng,4.16,25401,26256,605,229,862,4722,9063,11380,https://images.gr-assets.com/books/1431400965m/215543.jpg,https://images.gr-assets.com/books/1431400965s/215543.jpg
